Throughput
107.405472
107.936704
107.937472
107.116456
101.084984
98.808328
106.864816
70.541608
111.591
111.80112
106.385968
109.200904
104.181456
102.219784
104.740728
108.568328
104.545912
102.53148
100.36124
105.25948
103.868408
106.42488
106.727984
102.430744
102.649176
104.009768
107.085064
48.11608
103.403488
103.543384
105.65788
107.45952
105.848096
102.86708
101.77284
104.580608
102.589776
107.015472
106.566352
104.4966
106.954512
106.161424
105.623896
71.68984
101.78968
85.37516
101.530392
102.904752
102.462432
89.819016
102.325104
91.359896
97.797552
98.904936
100.649352
101.368272
97.029128
99.0982
99.07388
100.434136
97.681608
94.517336
95.850976
95.755864
95.220112
97.740704
103.835592
97.530688
98.185232
101.076592
97.439632
101.959152
100.885272
102.604264
99.972848
101.992208
99.777832
103.281944
102.947136
101.388112
101.506176
101.892544
99.902048
98.50072
102.257392
100.376216
108.368288
109.662872
109.307136
106.357624
111.032408
108.289184
110.8102
112.220912
101.313672
106.982744
96.600296
109.263568
111.367256
108.707472
97.794064
109.878168
101.7644
108.037392
108.196496
99.40596
107.45856
102.418464
105.123984
98.865896
56.416192
93.454488
70.03779200000001
109.205872
107.001424
72.58516800000002
103.442248
106.559896
108.594592
103.411576
30.82628
32.470336
32.061312
29.66596
28.3406
28.402984000000004
29.414856
30.125632
28.937568
28.737744
26.987776
32.070752
34.197808
37.567408
33.263304
25.183112
30.610192
34.453192
32.35432
31.258648
36.384064
32.413984
33.112632
33.422048
30.201424
31.205208
27.781224
33.594120000000004
35.464848
29.07
24.377776
29.011456
37.670936
34.079368
33.822944
14.059344
33.29684
33.404216
30.453792
35.22284000000001
27.848016
36.341328
37.155912
37.612424
35.152256
38.162208
38.517832
35.996472
35.750424
33.636928000000005
38.913208
37.133632
40.206416
39.103224
40.280152
37.40304
36.345624
38.47744
36.368192
38.361928000000006
41.041576
37.98192
41.37936
41.211224
38.412536
39.827544
43.288936
39.592472
36.241528
35.065584
39.079064
37.037496
38.179256
37.515648
39.248344
40.591312
40.888616
39.848864
36.656208
40.56586400000001
38.576544
38.678568
40.398936
39.480448
38.254664
29.372208
37.233472
37.5834
36.54544
39.26836
